ID,Message,SPAM,Spam,text_norm,text_tokenized,text_lemmatized,Message_len,punct%
496893,Rj falem comigo por favor preciso do retorno de vocês,True,1,falem comigo favor preciso retorno,"['falem', 'comigo', 'favor', 'preciso', 'retorno']","['falem', 'comigo', 'favor', 'preciso', 'retorno']",44,0.0
869766,Iala,True,1,iala,['iala'],['iala'],4,0.0
802168,"Ui dlc
Iaee gorddin
😒n
Kkk zoa ss
😂👏
Kk quem matheus?
😉
Quem?
Ygor?
Kk
Pai😍😍😍😍😍😥😥
Matheus?
😰",True,1,dlc iaee gorddin kkk zoa matheus quem ygor pai matheus,"['dlc', 'iaee', 'gorddin', 'kkk', 'zoa', 'matheus', 'quem', 'ygor', 'pai', 'matheus']","['dlc', 'iaee', 'gorddin', 'kkk', 'zoa', 'matheus', 'quem', 'ygor', 'pai', 'matheus']",86,4.7
1048162,"Tentei ajudar o vasco unificando as tabelas da série A e B_x000D_
_x000D_
👇👇👇👇👇👇👇_x000D_
_x000D_
1. Corinthians 43_x000D_
_x000D_
2. Atlético MG 39_x000D_
_x000D_
3. Grêmio e Vitória 37_x000D_
_x000D_
5. Botafogo 36_x000D_
_x000D_
6. América MG 35_x000D_
_x000D_
7. Sampaio 34_x000D_
_x000D_
8. Bahia_x000D_
_x000D_
9. Paysandu 33_x000D_
_x000D_
10. Fluminense 33_x000D_
_x000D_
11. Náutico 32_x000D_
_x000D_
12. Palmeiras 31_x000D_
_x000D_
13. Santa Cruz 31_x000D_
_x000D_
14. São Paulo 31_x000D_
_x000D_
15. Sport 31_x000D_
_x000D_
16. Atlético PR 30_x000D_
_x000D_
17. Chapecoense 28_x000D_
_x000D_
18.Bragantino 28_x000D_
_x000D_
19. Internacional e Criciúma 28_x000D_
_x000D_
21. Santos 27_x000D_
_x000D_
22. Ponte Preta 27_x000D_
_x000D_
23. Flamengo 26_x000D_
_x000D_
24. CRB 25_x000D_
_x000D_
25. Oeste 25_x000D_
_x000D_
26. Luverdense 24_x000D_
_x000D_
27. Macaé 24_x000D_
_x000D_
28. Altlético GO 24_x000D_
_x000D_
29. Paraná 23_x000D_
_x000D_
30. Figueirense 23_x000D_
_x000D_
31. Boa Esporte 23_x000D_
_x000D_
32. Cruzeiro 22_x000D_
_x000D_
33. Goiás 22_x000D_
_x000D_
34. Coritiba 21_x000D_
_x000D_
35. Avaí 20_x000D_
_x000D_
36. Joinville 19_x000D_
_x000D_
37. ABC 18_x000D_
_x000D_
38. Ceará 17_x000D_
_x000D_
39. Mogi Mirim 17_x000D_
_x000D_
40. Vasco da Gama 13_x000D_
_x000D_
Não deu😒😒😒_x000D_
_x000D_
😂😂😂😂😂😂😂😂😂_x000D_
_x000D_
Tentei ajudar o vasco unificando as tabelas da série A e B_x000D_
_x000D_
👇👇👇👇👇👇👇_x000D_
_x000D_
1. Corinthians 43_x000D_
_x000D_
2. Atlético MG 39_x000D_
_x000D_
3. Grêmio e Vitória 37_x000D_
_x000D_
5. Botafogo 36_x000D_
_x000D_
6. América MG 35_x000D_
_x000D_
7. Sampaio 34_x000D_
_x000D_
8. Bahia_x000D_
_x000D_
9. Paysandu 33_x000D_
_x000D_
10. Fluminense 33_x000D_
_x000D_
11. Náutico 32_x000D_
_x000D_
12. Palmeiras 31_x000D_
_x000D_
13. Santa Cruz 31_x000D_
_x000D_
14. São Paulo 31_x000D_
_x000D_
15. Sport 31_x000D_
_x000D_
16. Atlético PR 30_x000D_
_x000D_
17. Chapecoense 28_x000D_
_x000D_
18.Bragantino 28_x000D_
_x000D_
19. Internacional e Criciúma 28_x000D_
_x000D_
21. Santos 27_x000D_
_x000D_
22. Ponte Preta 27_x000D_
_x000D_
23. Flamengo 26_x000D_
_x000D_
24. CRB 25_x000D_
_x000D_
25. Oeste 25_x000D_
_x000D_
26. Luverdense 24_x000D_
_x000D_
27. Macaé 24_x000D_
_x000D_
28. Altlético GO 24_x000D_
_x000D_
29. Paraná 23_x000D_
_x000D_
30. Figueirense 23_x000D_
_x000D_
31. Boa Esporte 23_x000D_
_x000D_
32. Cruzeiro 22_x000D_
_x000D_
33. Goiás 22_x000D_
_x000D_
34. Coritiba 21_x000D_
_x000D_
35. Avaí 20_x000D_
_x000D_
36. Joinville 19_x000D_
_x000D_
37. ABC 18_x000D_
_x000D_
38. Ceará 17_x000D_
_x000D_
39. Mogi Mirim 17_x000D_
_x000D_
40. Vasco da Gama 13_x000D_
_x000D_
Não deu😒😒😒_x000D_
_x000D_
😂😂😂😂😂😂😂😂😂_x000D_
_x000D_
Kkkkkkkk_x000D_
_x000D_
Kkkkkkkk",True,1,tentei ajudar vasco unificando tabelas serie b_x000d_ _x000d_ _x000d_ _x000d_ corinthians 43_x000d_ _x000d_ atletico 39_x000d_ _x000d_ gremio vitoria 37_x000d_ _x000d_ botafogo 36_x000d_ _x000d_ america 35_x000d_ _x000d_ sampaio 34_x000d_ _x000d_ bahia_x000d_ _x000d_ paysandu 33_x000d_ _x000d_ fluminense 33_x000d_ _x000d_ nautico 32_x000d_ _x000d_ palmeiras 31_x000d_ _x000d_ santa cruz 31_x000d_ _x000d_ sao paulo 31_x000d_ _x000d_ sport 31_x000d_ _x000d_ atletico 30_x000d_ _x000d_ chapecoense 28_x000d_ _x000d_ 18bragantino 28_x000d_ _x000d_ internacional criciuma 28_x000d_ _x000d_ santos 27_x000d_ _x000d_ ponte preta 27_x000d_ _x000d_ flamengo 26_x000d_ _x000d_ crb 25_x000d_ _x000d_ oeste 25_x000d_ _x000d_ luverdense 24_x000d_ _x000d_ macae 24_x000d_ _x000d_ altletico 24_x000d_ _x000d_ parana 23_x000d_ _x000d_ figueirense 23_x000d_ _x000d_ boa esporte 23_x000d_ _x000d_ cruzeiro 22_x000d_ _x000d_ goias 22_x000d_ _x000d_ coritiba 21_x000d_ _x000d_ avai 20_x000d_ _x000d_ joinville 19_x000d_ _x000d_ abc 18_x000d_ _x000d_ ceara 17_x000d_ _x000d_ mogi mirim 17_x000d_ _x000d_ vasco gama 13_x000d_ _x000d_ nao deu_x000d_ _x000d_ _x000d_ _x000d_ tentei ajudar vasco unificando tabelas serie b_x000d_ _x000d_ _x000d_ _x000d_ corinthians 43_x000d_ _x000d_ atletico 39_x000d_ _x000d_ gremio vitoria 37_x000d_ _x000d_ botafogo 36_x000d_ _x000d_ america 35_x000d_ _x000d_ sampaio 34_x000d_ _x000d_ bahia_x000d_ _x000d_ paysandu 33_x000d_ _x000d_ fluminense 33_x000d_ _x000d_ nautico 32_x000d_ _x000d_ palmeiras 31_x000d_ _x000d_ santa cruz 31_x000d_ _x000d_ sao paulo 31_x000d_ _x000d_ sport 31_x000d_ _x000d_ atletico 30_x000d_ _x000d_ chapecoense 28_x000d_ _x000d_ 18bragantino 28_x000d_ _x000d_ internacional criciuma 28_x000d_ _x000d_ santos 27_x000d_ _x000d_ ponte preta 27_x000d_ _x000d_ flamengo 26_x000d_ _x000d_ crb 25_x000d_ _x000d_ oeste 25_x000d_ _x000d_ luverdense 24_x000d_ _x000d_ macae 24_x000d_ _x000d_ altletico 24_x000d_ _x000d_ parana 23_x000d_ _x000d_ figueirense 23_x000d_ _x000d_ boa esporte 23_x000d_ _x000d_ cruzeiro 22_x000d_ _x000d_ goias 22_x000d_ _x000d_ coritiba 21_x000d_ _x000d_ avai 20_x000d_ _x000d_ joinville 19_x000d_ _x000d_ abc 18_x000d_ _x000d_ ceara 17_x000d_ _x000d_ mogi mirim 17_x000d_ _x000d_ vasco gama 13_x000d_ _x000d_ nao deu_x000d_ _x000d_ _x000d_ _x000d_ kkkkkkkk_x000d_ _x000d_ kkkkkkkk,"['tentei', 'ajudar', 'vasco', 'unificando', 'tabelas', 'serie', 'b_x000d_', '_x000d_', '_x000d_', '_x000d_', 'corinthians', '43_x000d_', '_x000d_', 'atletico', '39_x000d_', '_x000d_', 'gremio', 'vitoria', '37_x000d_', '_x000d_', 'botafogo', '36_x000d_', '_x000d_', 'america', '35_x000d_', '_x000d_', 'sampaio', '34_x000d_', '_x000d_', 'bahia_x000d_', '_x000d_', 'paysandu', '33_x000d_', '_x000d_', 'fluminense', '33_x000d_', '_x000d_', 'nautico', '32_x000d_', '_x000d_', 'palmeiras', '31_x000d_', '_x000d_', 'santa', 'cruz', '31_x000d_', '_x000d_', 'sao', 'paulo', '31_x000d_', '_x000d_', 'sport', '31_x000d_', '_x000d_', 'atletico', '30_x000d_', '_x000d_', 'chapecoense', '28_x000d_', '_x000d_', '18bragantino', '28_x000d_', '_x000d_', 'internacional', 'criciuma', '28_x000d_', '_x000d_', 'santos', '27_x000d_', '_x000d_', 'ponte', 'preta', '27_x000d_', '_x000d_', 'flamengo', '26_x000d_', '_x000d_', 'crb', '25_x000d_', '_x000d_', 'oeste', '25_x000d_', '_x000d_', 'luverdense', '24_x000d_', '_x000d_', 'macae', '24_x000d_', '_x000d_', 'altletico', '24_x000d_', '_x000d_', 'parana', '23_x000d_', '_x000d_', 'figueirense', '23_x000d_', '_x000d_', 'boa', 'esporte', '23_x000d_', '_x000d_', 'cruzeiro', '22_x000d_', '_x000d_', 'goias', '22_x000d_', '_x000d_', 'coritiba', '21_x000d_', '_x000d_', 'avai', '20_x000d_', '_x000d_', 'joinville', '19_x000d_', '_x000d_', 'abc', '18_x000d_', '_x000d_', 'ceara', '17_x000d_', '_x000d_', 'mogi', 'mirim', '17_x000d_', '_x000d_', 'vasco', 'gama', '13_x000d_', '_x000d_', 'nao', 'deu_x000d_', '_x000d_', '_x000d_', '_x000d_', 'tentei', 'ajudar', 'vasco', 'unificando', 'tabelas', 'serie', 'b_x000d_', '_x000d_', '_x000d_', '_x000d_', 'corinthians', '43_x000d_', '_x000d_', 'atletico', '39_x000d_', '_x000d_', 'gremio', 'vitoria', '37_x000d_', '_x000d_', 'botafogo', '36_x000d_', '_x000d_', 'america', '35_x000d_', '_x000d_', 'sampaio', '34_x000d_', '_x000d_', 'bahia_x000d_', '_x000d_', 'paysandu', '33_x000d_', '_x000d_', 'fluminense', '33_x000d_', '_x000d_', 'nautico', '32_x000d_', '_x000d_', 'palmeiras', '31_x000d_', '_x000d_', 'santa', 'cruz', '31_x000d_', '_x000d_', 'sao', 'paulo', '31_x000d_', '_x000d_', 'sport', '31_x000d_', '_x000d_', 'atletico', '30_x000d_', '_x000d_', 'chapecoense', '28_x000d_', '_x000d_', '18bragantino', '28_x000d_', '_x000d_', 'internacional', 'criciuma', '28_x000d_', '_x000d_', 'santos', '27_x000d_', '_x000d_', 'ponte', 'preta', '27_x000d_', '_x000d_', 'flamengo', '26_x000d_', '_x000d_', 'crb', '25_x000d_', '_x000d_', 'oeste', '25_x000d_', '_x000d_', 'luverdense', '24_x000d_', '_x000d_', 'macae', '24_x000d_', '_x000d_', 'altletico', '24_x000d_', '_x000d_', 'parana', '23_x000d_', '_x000d_', 'figueirense', '23_x000d_', '_x000d_', 'boa', 'esporte', '23_x000d_', '_x000d_', 'cruzeiro', '22_x000d_', '_x000d_', 'goias', '22_x000d_', '_x000d_', 'coritiba', '21_x000d_', '_x000d_', 'avai', '20_x000d_', '_x000d_', 'joinville', '19_x000d_', '_x000d_', 'abc', '18_x000d_', '_x000d_', 'ceara', '17_x000d_', '_x000d_', 'mogi', 'mirim', '17_x000d_', '_x000d_', 'vasco', 'gama', '13_x000d_', '_x000d_', 'nao', 'deu_x000d_', '_x000d_', '_x000d_', '_x000d_', 'kkkkkkkk_x000d_', '_x000d_', 'kkkkkkkk']","['tentei', 'ajudar', 'vasco', 'unificando', 'tabelas', 'serie', 'b_x000d_', '_x000d_', '_x000d_', '_x000d_', 'corinthian', '43_x000d_', '_x000d_', 'atletico', '39_x000d_', '_x000d_', 'gremio', 'vitoria', '37_x000d_', '_x000d_', 'botafogo', '36_x000d_', '_x000d_', 'america', '35_x000d_', '_x000d_', 'sampaio', '34_x000d_', '_x000d_', 'bahia_x000d_', '_x000d_', 'paysandu', '33_x000d_', '_x000d_', 'fluminense', '33_x000d_', '_x000d_', 'nautico', '32_x000d_', '_x000d_', 'palmeiras', '31_x000d_', '_x000d_', 'santa', 'cruz', '31_x000d_', '_x000d_', 'sao', 'paulo', '31_x000d_', '_x000d_', 'sport', '31_x000d_', '_x000d_', 'atletico', '30_x000d_', '_x000d_', 'chapecoense', '28_x000d_', '_x000d_', '18bragantino', '28_x000d_', '_x000d_', 'internacional', 'criciuma', '28_x000d_', '_x000d_', 'santos', '27_x000d_', '_x000d_', 'ponte', 'preta', '27_x000d_', '_x000d_', 'flamengo', '26_x000d_', '_x000d_', 'crb', '25_x000d_', '_x000d_', 'oeste', '25_x000d_', '_x000d_', 'luverdense', '24_x000d_', '_x000d_', 'macae', '24_x000d_', '_x000d_', 'altletico', '24_x000d_', '_x000d_', 'parana', '23_x000d_', '_x000d_', 'figueirense', '23_x000d_', '_x000d_', 'boa', 'esporte', '23_x000d_', '_x000d_', 'cruzeiro', '22_x000d_', '_x000d_', 'goias', '22_x000d_', '_x000d_', 'coritiba', '21_x000d_', '_x000d_', 'avai', '20_x000d_', '_x000d_', 'joinville', '19_x000d_', '_x000d_', 'abc', '18_x000d_', '_x000d_', 'ceara', '17_x000d_', '_x000d_', 'mogi', 'mirim', '17_x000d_', '_x000d_', 'vasco', 'gama', '13_x000d_', '_x000d_', 'nao', 'deu_x000d_', '_x000d_', '_x000d_', '_x000d_', 'tentei', 'ajudar', 'vasco', 'unificando', 'tabelas', 'serie', 'b_x000d_', '_x000d_', '_x000d_', '_x000d_', 'corinthian', '43_x000d_', '_x000d_', 'atletico', '39_x000d_', '_x000d_', 'gremio', 'vitoria', '37_x000d_', '_x000d_', 'botafogo', '36_x000d_', '_x000d_', 'america', '35_x000d_', '_x000d_', 'sampaio', '34_x000d_', '_x000d_', 'bahia_x000d_', '_x000d_', 'paysandu', '33_x000d_', '_x000d_', 'fluminense', '33_x000d_', '_x000d_', 'nautico', '32_x000d_', '_x000d_', 'palmeiras', '31_x000d_', '_x000d_', 'santa', 'cruz', '31_x000d_', '_x000d_', 'sao', 'paulo', '31_x000d_', '_x000d_', 'sport', '31_x000d_', '_x000d_', 'atletico', '30_x000d_', '_x000d_', 'chapecoense', '28_x000d_', '_x000d_', '18bragantino', '28_x000d_', '_x000d_', 'internacional', 'criciuma', '28_x000d_', '_x000d_', 'santos', '27_x000d_', '_x000d_', 'ponte', 'preta', '27_x000d_', '_x000d_', 'flamengo', '26_x000d_', '_x000d_', 'crb', '25_x000d_', '_x000d_', 'oeste', '25_x000d_', '_x000d_', 'luverdense', '24_x000d_', '_x000d_', 'macae', '24_x000d_', '_x000d_', 'altletico', '24_x000d_', '_x000d_', 'parana', '23_x000d_', '_x000d_', 'figueirense', '23_x000d_', '_x000d_', 'boa', 'esporte', '23_x000d_', '_x000d_', 'cruzeiro', '22_x000d_', '_x000d_', 'goias', '22_x000d_', '_x000d_', 'coritiba', '21_x000d_', '_x000d_', 'avai', '20_x000d_', '_x000d_', 'joinville', '19_x000d_', '_x000d_', 'abc', '18_x000d_', '_x000d_', 'ceara', '17_x000d_', '_x000d_', 'mogi', 'mirim', '17_x000d_', '_x000d_', 'vasco', 'gama', '13_x000d_', '_x000d_', 'nao', 'deu_x000d_', '_x000d_', '_x000d_', '_x000d_', 'kkkkkkkk_x000d_', '_x000d_', 'kkkkkkkk']",2520,16.5
832932,Charlie Charlie VC esta aqui?,True,1,charlie charlie aqui,"['charlie', 'charlie', 'aqui']","['charlie', 'charlie', 'aqui']",25,4.0
597445,"Ou
Atriz",True,1,atriz,['atriz'],['atriz'],8,0.0
834523,Vamos de comida japonesa,True,1,vamos comida japonesa,"['vamos', 'comida', 'japonesa']","['vamos', 'comida', 'japonesa']",21,0.0
1025913,"😂😂😂😂😂😂😂
😂😂😂😂😂😂😂
To chorando de tanto rir
To chorando de tanto rir",True,1,  chorando tanto rir chorando tanto rir,"['', 'chorando', 'tanto', 'rir', 'chorando', 'tanto', 'rir']","['', 'chorando', 'tanto', 'rir', 'chorando', 'tanto', 'rir']",57,0.0
914656,Teste,True,1,teste,['teste'],['teste'],5,0.0
674740,"Que legal
😉😉😉
Hummm
Viu que leão bonito",True,1,que legal  hummm viu leao bonito,"['que', 'legal', 'hummm', 'viu', 'leao', 'bonito']","['que', 'legal', 'hummm', 'viu', 'leao', 'bonito']",35,0.0
696608,"Oi_x000D_
Bom dia Rio volta já",False,0,oi_x000d_ bom dia rio volta,"['oi_x000d_', 'bom', 'dia', 'rio', 'volta']","['oi_x000d_', 'bom', 'dia', 'rio', 'volta']",26,7.7
408056,Si e vc,True,1,,[''],[''],5,0.0
419868,eu  recebo   amém,True,1,recebo amem,"['recebo', 'amem']","['recebo', 'amem']",12,0.0
333711,Essa enchente é de frente a creche e ao posto do vila são luiz,False,0,essa enchente frente creche posto vila luiz,"['essa', 'enchente', 'frente', 'creche', 'posto', 'vila', 'luiz']","['essa', 'enchente', 'frente', 'creche', 'posto', 'vila', 'luiz']",49,0.0
257322,"Me colocca nesse grupo tropa das sacanas
Me colocca nesse grupo tropa das sacanas",True,1,colocca nesse grupo tropa sacanas colocca nesse grupo tropa sacanas,"['colocca', 'nesse', 'grupo', 'tropa', 'sacanas', 'colocca', 'nesse', 'grupo', 'tropa', 'sacanas']","['colocca', 'nesse', 'grupo', 'tropa', 'sacanas', 'colocca', 'nesse', 'grupo', 'tropa', 'sacanas']",69,0.0
411271,"Mato Alto RJ
Mato Alto RJ",False,0,mato alto mato alto,"['mato', 'alto', 'mato', 'alto']","['mato', 'alto', 'mato', 'alto']",21,0.0
510124,Ainda sobre a empresa Auto Disel.,False,0,ainda sobre empresa auto disel,"['ainda', 'sobre', 'empresa', 'auto', 'disel']","['ainda', 'sobre', 'empresa', 'auto', 'disel']",28,3.5999999999999996
753732,"Meu time custou uns 180
Pqp
Galera q não gosta do Cartola com certeza já tentou em anos anteriores e se fudeu... Agora fala mal do jogo
Ahahahahahaah
Quem se amarra em futebol curte kra, eh vc prestar atenção em outros jogos, outros times
Vc tentou 2 anos e não conseguiu Rubens, sempre fazia merda no início e parava... Agora quem falar mal do jogo
Ahahahahahaha
Na fogo de chão?
Pra quem gosta de carne, eh o melhor do RJ, se vc curte churrascaria outra comer coisas que não são carnes, melhor ir na Pampa Grill por exemplo
Para comes*
Mas Pampa rola muita coisa sem ser caserna, frutos do mar por exemplo
Com ctza Cicinho
Mas vc pegou alguns promoção de dia dos namorados, sei lá
Pq eh mais que isso la
Hmmm, entendi
Esse aí nunca fui
Vou mt no Pampa do centro, bom demais tb
Qd tenho q ir em reunião na sec. De saúde
De muito
Os cortes argentinos e uruguaios são fora de série
Em q por exemplo?
Zanker
Te serviram na bacia?
O arroz tava na panela?
Ahahahaa
Sério pô, o q não gostou lá?
Não quer mais falar, ficou de mal
Ahahaahahahaha
Zanker n pode dar opinião em comida a nego gasta",True,1,meu time custou uns 180 pqp galera gosta cartola certeza tentou anos anteriores fudeu agora fala mal jogo ahahahahahaah quem amarra futebol curte kra prestar atencao outros jogos outros times tentou anos conseguiu rubens sempre fazia merda inicio parava agora falar mal jogo ahahahahahaha fogo chao pra gosta carne melhor curte churrascaria outra comer coisas carnes melhor pampa grill exemplo para comes mas pampa rola muita coisa caserna frutos mar exemplo com ctza cicinho mas pegou alguns promocao dia namorados sei hmmm entendi esse nunca vou pampa centro demais reuniao sec saude cortes argentinos uruguaios serie exemplo zanker serviram bacia arroz tava panela ahahahaa serio gostou nao quer falar ficou mal ahahaahahahaha zanker pode dar opiniao comida nego gasta,"['meu', 'time', 'custou', 'uns', '180', 'pqp', 'galera', 'gosta', 'cartola', 'certeza', 'tentou', 'anos', 'anteriores', 'fudeu', 'agora', 'fala', 'mal', 'jogo', 'ahahahahahaah', 'quem', 'amarra', 'futebol', 'curte', 'kra', 'prestar', 'atencao', 'outros', 'jogos', 'outros', 'times', 'tentou', 'anos', 'conseguiu', 'rubens', 'sempre', 'fazia', 'merda', 'inicio', 'parava', 'agora', 'falar', 'mal', 'jogo', 'ahahahahahaha', 'fogo', 'chao', 'pra', 'gosta', 'carne', 'melhor', 'curte', 'churrascaria', 'outra', 'comer', 'coisas', 'carnes', 'melhor', 'pampa', 'grill', 'exemplo', 'para', 'comes', 'mas', 'pampa', 'rola', 'muita', 'coisa', 'caserna', 'frutos', 'mar', 'exemplo', 'com', 'ctza', 'cicinho', 'mas', 'pegou', 'alguns', 'promocao', 'dia', 'namorados', 'sei', 'hmmm', 'entendi', 'esse', 'nunca', 'vou', 'pampa', 'centro', 'demais', 'reuniao', 'sec', 'saude', 'cortes', 'argentinos', 'uruguaios', 'serie', 'exemplo', 'zanker', 'serviram', 'bacia', 'arroz', 'tava', 'panela', 'ahahahaa', 'serio', 'gostou', 'nao', 'quer', 'falar', 'ficou', 'mal', 'ahahaahahahaha', 'zanker', 'pode', 'dar', 'opiniao', 'comida', 'nego', 'gasta']","['meu', 'time', 'custou', 'un', '180', 'pqp', 'galera', 'gosta', 'cartola', 'certeza', 'tentou', 'ano', 'anteriores', 'fudeu', 'agora', 'fala', 'mal', 'jogo', 'ahahahahahaah', 'quem', 'amarra', 'futebol', 'curte', 'kra', 'prestar', 'atencao', 'outros', 'jogos', 'outros', 'time', 'tentou', 'ano', 'conseguiu', 'rubens', 'sempre', 'fazia', 'merda', 'inicio', 'parava', 'agora', 'falar', 'mal', 'jogo', 'ahahahahahaha', 'fogo', 'chao', 'pra', 'gosta', 'carne', 'melhor', 'curte', 'churrascaria', 'outra', 'comer', 'coisas', 'carnes', 'melhor', 'pampa', 'grill', 'exemplo', 'para', 'come', 'ma', 'pampa', 'rola', 'muita', 'coisa', 'caserna', 'frutos', 'mar', 'exemplo', 'com', 'ctza', 'cicinho', 'ma', 'pegou', 'alguns', 'promocao', 'dia', 'namorados', 'sei', 'hmmm', 'entendi', 'esse', 'nunca', 'vou', 'pampa', 'centro', 'demais', 'reuniao', 'sec', 'saude', 'cortes', 'argentinos', 'uruguaios', 'serie', 'exemplo', 'zanker', 'serviram', 'bacia', 'arroz', 'tava', 'panela', 'ahahahaa', 'serio', 'gostou', 'nao', 'quer', 'falar', 'ficou', 'mal', 'ahahaahahahaha', 'zanker', 'pode', 'dar', 'opiniao', 'comida', 'nego', 'gasta']",907,2.8000000000000003
327750,"Nao foi possiivel filmar, mais sinais de cruzamentos principais na praca saens pena apagados . Rua general roca com conde de bonfim, nenhum operador no local",False,0,nao possiivel filmar sinais cruzamentos principais praca saens pena apagados rua general roca conde bonfim nenhum operador local,"['nao', 'possiivel', 'filmar', 'sinais', 'cruzamentos', 'principais', 'praca', 'saens', 'pena', 'apagados', 'rua', 'general', 'roca', 'conde', 'bonfim', 'nenhum', 'operador', 'local']","['nao', 'possiivel', 'filmar', 'sinai', 'cruzamentos', 'principais', 'praca', 'saens', 'pena', 'apagados', 'rua', 'general', 'roca', 'conde', 'bonfim', 'nenhum', 'operador', 'local']",132,2.3
758931,"Boa noite, esses são vídeos da rua anhangá no bairro carmary em Nova Iguaçu, estamos precisando URGENTE  da ajuda do Rj Movel
Boa tarde*",False,0,boa noite videos rua anhanga bairro carmary nova iguacu precisando urgente ajuda movel boa tarde,"['boa', 'noite', 'videos', 'rua', 'anhanga', 'bairro', 'carmary', 'nova', 'iguacu', 'precisando', 'urgente', 'ajuda', 'movel', 'boa', 'tarde']","['boa', 'noite', 'video', 'rua', 'anhanga', 'bairro', 'carmary', 'nova', 'iguacu', 'precisando', 'urgente', 'ajuda', 'movel', 'boa', 'tarde']",113,2.7
291721,"Havia quase um lixão a vem pouco tempo,a alguns dias a comlurb  tirou a grande maioria mais ainda tem muita coisa a fazer ..nessa rua a calçada esta cheia de entulho, por obras irregular  na,no final aparece uma montanha de escombro, havia 3 andares construído segundo informações por miliciano, depois que a obra já estava com 3 andares pronto e com gente morando foi interditada e depois derrubada pela prefeitura ,a pergunta que não quer calar pq não inter ditaram no inicio ?!
Depois de derrubado o escombro ficou lá se não tomar providência sera mais um lixão a céu aberto entre vários que rio das pedras tem .",False,0,havia quase lixao vem pouco tempoa alguns dias comlurb tirou grande maioria ainda muita coisa fazer nessa rua calcada cheia entulho obras irregular nano final aparece montanha escombro havia andares construido segundo informacoes miliciano obra andares pronto gente morando interditada derrubada prefeitura pergunta quer calar inter ditaram inicio depois derrubado escombro ficou tomar providencia sera lixao ceu aberto varios rio pedras,"['havia', 'quase', 'lixao', 'vem', 'pouco', 'tempoa', 'alguns', 'dias', 'comlurb', 'tirou', 'grande', 'maioria', 'ainda', 'muita', 'coisa', 'fazer', 'nessa', 'rua', 'calcada', 'cheia', 'entulho', 'obras', 'irregular', 'nano', 'final', 'aparece', 'montanha', 'escombro', 'havia', 'andares', 'construido', 'segundo', 'informacoes', 'miliciano', 'obra', 'andares', 'pronto', 'gente', 'morando', 'interditada', 'derrubada', 'prefeitura', 'pergunta', 'quer', 'calar', 'inter', 'ditaram', 'inicio', 'depois', 'derrubado', 'escombro', 'ficou', 'tomar', 'providencia', 'sera', 'lixao', 'ceu', 'aberto', 'varios', 'rio', 'pedras']","['havia', 'quase', 'lixao', 'vem', 'pouco', 'tempoa', 'alguns', 'dia', 'comlurb', 'tirou', 'grande', 'maioria', 'ainda', 'muita', 'coisa', 'fazer', 'nessa', 'rua', 'calcada', 'cheia', 'entulho', 'obras', 'irregular', 'nano', 'final', 'aparece', 'montanha', 'escombro', 'havia', 'andares', 'construido', 'segundo', 'informacoes', 'miliciano', 'obra', 'andares', 'pronto', 'gente', 'morando', 'interditada', 'derrubada', 'prefeitura', 'pergunta', 'quer', 'calar', 'inter', 'ditaram', 'inicio', 'depois', 'derrubado', 'escombro', 'ficou', 'tomar', 'providencia', 'serum', 'lixao', 'ceu', 'aberto', 'varios', 'rio', 'pedras']",506,2.1999999999999997
844521,"Goteira na telha das barcas (praça Araribóia Niterói)
Um absurdo!
Marcos Enne",False,0,goteira telha barcas praca arariboia niteroi absurdo marcos enne,"['goteira', 'telha', 'barcas', 'praca', 'arariboia', 'niteroi', 'absurdo', 'marcos', 'enne']","['goteira', 'telha', 'barcas', 'praca', 'arariboia', 'niteroi', 'absurdo', 'marcos', 'enne']",68,4.3999999999999995
699249,Crl brinca muito kkk,True,1,crl brinca kkk,"['crl', 'brinca', 'kkk']","['crl', 'brinca', 'kkk']",17,0.0
746376,"Suzana meu nome e Gabriel de duque Caxias olha que fizeram com esse pobre  animal
Crueldade
Moro na rua Coronel Carlos miguel
Por favor manda uma ogui vi aqui",False,0,suzana nome gabriel duque caxias olha fizeram pobre animal crueldade moro rua coronel carlos miguel por favor manda ogui aqui,"['suzana', 'nome', 'gabriel', 'duque', 'caxias', 'olha', 'fizeram', 'pobre', 'animal', 'crueldade', 'moro', 'rua', 'coronel', 'carlos', 'miguel', 'por', 'favor', 'manda', 'ogui', 'aqui']","['suzana', 'nome', 'gabriel', 'duque', 'caxias', 'olha', 'fizeram', 'pobre', 'animal', 'crueldade', 'moro', 'rua', 'coronel', 'carlos', 'miguel', 'por', 'favor', 'manda', 'ogui', 'aqui']",132,0.0
789128,Kkkkklll,True,1,kkkkklll,['kkkkklll'],['kkkkklll'],8,0.0
598683,olarrrrr tudo   bem,True,1,olarrrrr tudo bem,"['olarrrrr', 'tudo', 'bem']","['olarrrrr', 'tudo', 'bem']",15,0.0
582010,"2000000 msg em 2 horas
pohak
k
kkk",True,1,2000000 msg horas pohak kkk,"['2000000', 'msg', 'horas', 'pohak', 'kkk']","['2000000', 'msg', 'horas', 'pohak', 'kkk']",30,0.0
756845,Bom dia tropa,True,1,bom dia tropa,"['bom', 'dia', 'tropa']","['bom', 'dia', 'tropa']",11,0.0
